out0X,out0Y,out1X,out1Y,out2X,out2Y,out3X,out3Y,out4X,out4Y,SAR_out_analogX,SAR_out_analogY,SW_inpX,SW_inpY,VinX,VinY
9.8822e-07,0,9.8822e-07,0,9.8822e-07,0,9.8822e-07,0,9.8822e-07,0,9.8822e-07,0,9.8822e-07,1,9.8822e-07,-0.04592
9.9002e-07,0,9.9002e-07,0,9.9002e-07,0,9.9002e-07,0,9.9002e-07,0,9.9002e-07,0,9.9002e-07,1,9.9002e-07,-0.044953
9.9006e-07,0,9.9006e-07,0,9.9006e-07,0,9.9006e-07,0,9.9006e-07,0,9.9006e-07,0,9.9006e-07,1,9.9006e-07,-0.044931
9.9017e-07,0,9.9017e-07,0,9.9017e-07,0,9.9017e-07,0,9.9017e-07,0,9.9017e-07,0,9.9017e-07,1,9.9017e-07,-0.044869
9.9032e-07,0,9.9032e-07,0,9.9032e-07,0,9.9032e-07,0,9.9032e-07,0,9.9032e-07,0,9.9032e-07,0,9.9032e-07,-0.044782
9.9502e-07,0,9.9502e-07,0,9.9502e-07,0,9.9502e-07,0,9.9502e-07,0,9.9502e-07,0,9.9502e-07,0,9.9502e-07,-0.041738
9.9505e-07,0,9.9505e-07,0,9.9505e-07,0,9.9505e-07,0,9.9505e-07,0,9.9505e-07,0,9.9505e-07,0,9.9505e-07,-0.041715
9.9508e-07,0,9.9508e-07,0,9.9508e-07,0,9.9508e-07,0,9.9508e-07,0,9.9508e-07,0,9.9508e-07,0,9.9508e-07,-0.041689
9.9517e-07,0,9.9517e-07,0,9.9517e-07,0,9.9517e-07,0,9.9517e-07,0,9.9517e-07,0,9.9517e-07,0,9.9517e-07,-0.041629
9.9519e-07,0,9.9519e-07,0,9.9519e-07,0,9.9519e-07,0,9.9519e-07,0,9.9519e-07,0,9.9519e-07,1,9.9519e-07,-0.041615
9.9526e-07,0,9.9526e-07,0,9.9526e-07,0,9.9526e-07,0,9.9526e-07,0,9.9526e-07,0,9.9526e-07,0,9.9526e-07,-0.041565
9.953e-07,0,9.953e-07,0,9.953e-07,0,9.953e-07,0,9.953e-07,0,9.953e-07,0,9.953e-07,0,9.953e-07,-0.041532
9.9569e-07,0,9.9569e-07,0,9.9569e-07,0,9.9569e-07,0,9.9569e-07,0,9.9569e-07,0,9.9569e-07,0,9.9569e-07,-0.041249
